destination_iata,city,country,attraction_name,category,description,tags,best_months,image_url,formatted_address,rating,user_rating_count,latitude,longitude,google_maps_uri,good_for_children
CAI,Cairo,Egypt,Cairo,tourist_attraction,,"tourist_attraction,point_of_interest,establishment","October,November,December,January,February,March,April",https://places.googleapis.com/v1/places/ChIJGe_dJm5BWBQRTbF86hW-UPU/photos/AU_ZVEFknOIh9gXgH0oPYSgRfHzzpycc4EKdo5W_EEiu6GuDKkyTXUZh560w9ALU1ufbNnIdwGygOyNxe0Wi4ab3FZBVVzSffASfKviojIY5r3JrHMFfBMrv08lf07LR_CLEmR_R8eXavetJCy7cuD95J9GEFzKjk46SiwmX_49cLCv93WKo8upY5QPFgbTS8uFBgPV9TUjagZFApQz5DzhBv1za9ds-KeLeoipJpa13gX3Rwm3IJI9tMckL6zcfHjxtafKO_-AMbIkMhqphuWgHAFJrG2Eab5GjQyGmTQUZnhh5m9Xe0QY_KPQ34SuIEjWzg1R7P3jEza7-tuVHuGx8Sxiv2oFz7Li2QTm0VcD4kEoyG5wBLj4RyuHjFchcBkqzOKA-8pg4NpflObGnz4rUfUXlHJoNfnOmh763_eRGmIaGyxZ4/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"3726+9JG, Al Moez Ldin Allah Al Fatmi, El-Gamaleya, El Gamaliya, Cairo Governorate 4331403, Egypt",4.5,19,30.050930599999994,31.2615748,https://maps.google.com/?cid=17676837538766827853&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CAI,Cairo,Egypt,Nile Fountain - Deutschland Technology,tourist_attraction,,"tourist_attraction,point_of_interest,establishment","October,November,December,January,February,March,April",https://places.googleapis.com/v1/places/ChIJKVefiMZHWBQR2nVF_E4hcd0/photos/AU_ZVEGA2zlTptq41y_aM0ZlUP80aZxQmXjkKwqynog8gRjElfWjHoi2QlN9sjhnGs1lfBYTuOB8Vw1GI5ZMBIaOwOHdvgrLiHiwHIGRcF2DpCQSBZRCntWsbiVprU5L7P0mQy96Xw-exTIJwPU8A_uTwY9JSCBzxktD_hx6j3i7UQgtbFqFf3mY4RJVtH2l2eMJguQJ1gU9djO3ULk99VrnlB5Gr5wHvAYf8tnWWMfAOCqarxKf-iPnfOuWBqCXR0SkTxPCe-Qi1ekTM_GrngMhaIblCWt_Ff4pq6DafHwf9JF0Nw/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"Montazah Al Giza, Zamalek, Giza Governorate 4270002, Egypt",4.4,39,30.036175999999994,31.2243087,https://maps.google.com/?cid=15956571577873954266&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CAI,Cairo,Egypt,Bab al-Futuh,historical_landmark,"Landmark city gate built in 1087, with 2 round towers & elaborately carved geometric motifs.","historical_landmark,tourist_attraction,historical_place,point_of_interest,establishment","October,November,December,January,February,March,April",https://places.googleapis.com/v1/places/ChIJI4VwkGI_WBQROZgXVyTN_IE/photos/AU_ZVEEMHNvJMxxVZWHl63hq82YJChcA2ARoevgad-VomxfLt2wWo8W27x1zo9FrX2Ai3sj3dlqJsAs6dXoX9ffJjnXxFa6wU2vglAB0_OwtPJoD0Pv_g1Vfqc6mQhm233zYSpbcpQskrH0qnnk9K9JusoureOsytWZ6VF3bKOxW-whqStWf6k-H_JK328AuGZF-fABm6BKolfXw-YF7LDT2hJp8VJbVEv6vzBzIOOaxit9LYm6oBfz6fXX98AneB69eJnVlUYNe8l9Q7FYxvgK7MWIFK2CM-8k-WuoqH6TToip_bMbLCQurnqItqoEpWIoaamDRaJvpB52j3-LJj-SszXI-yrKPw9Lyg25nlHZPryugVGlG_RXHRJxaLkM7P3xeN1ph2Qh61h2vfQDiInCplC17v8vacWLBoH5kWk_KQ8BK7A/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"1 Darb Al Keshta, El-Gamaleya, El Gamaliya, Cairo Governorate 4334111, Egypt",4.6,10734,30.0554488,31.263360199999994,https://maps.google.com/?cid=9366586880987469881&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CAI,Cairo,Egypt,Al-Azhar Park,park,"Manicured gardens & lawns with fountains, cafes, restaurants & an open-air theater, plus city views.","park,tourist_attraction,point_of_interest,establishment","October,November,December,January,February,March,April",https://places.googleapis.com/v1/places/ChIJcdNCwlg_WBQRsqBpd7z8tbQ/photos/AU_ZVEEqvy9V8jKdgJL9ZCHjVycYfoHMLIqJTdOe9ldxFrJZfz0IGDHUxw_SYZB8Sw6fRmFx99Ax98Y03b9Ca69SZvYUBBXILGe3DDVm7rV9YGqO-kqIASo6V-9dOYmijGL25s3atNhRJ1Dxb72oMp26zt3slidXNMEREsGyeTzA3EsJYixLKTd2_bpIKZLWjBQvHV4pTtlkB6Gc_5jvHRxbFhUQNsorjR08SVXMVloA2KQH8ltHqiAwGuxgGPbgnOGaMF6TGYRp3V_MK16CAzZKYR9xtWVkjHZiRhJzcx05DzQhXqhgbZ2h1j2HPmSYpgXpO6UbTPCf4szwz3-x3OWwjXgai0WmlE3bBNTkeMx1QUrOl_WE5YFNWtj9OyUT_EHACN66ASq0-SFfRPCfpZk7CXeCW4fjKJZVyjZUfvjfcnZwaEZX/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"10 Salah Salem St, El-Darb El-Ahmar, Al-Darb Al-Ahmar, Cairo Governorate 4294010, Egypt",4.5,40088,30.041425800000003,31.265581100000002,https://maps.google.com/?cid=13021591783999119538&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CAI,Cairo,Egypt,Pharaonic Village,tourist_attraction,"Living museum of Egyptian history, with replicas of an ancient village & the tomb of Tutankhamen.","tourist_attraction,condominium_complex,point_of_interest,service,establishment","October,November,December,January,February,March,April",https://places.googleapis.com/v1/places/ChIJowc3iv9GWBQRErTe7DKCZQU/photos/AU_ZVEGjbuLnncki8HLh1AB6Qvbw8RT-YF2d1zyQEElmF2uYrBLAAkJv8bnz0XDsCoyybhqxA3A0Q3SINu1uFmM8qdOjVTXmvS9y6ALxB_VRNyn4bg-RdcQfauGQUiT6H5kDbMJ_VI09dV2jE2hnlQi6XtGKSft9guX9Vw3pFkCuhegZ_Ih2LfK6VGsWaYzShCbbqud83p-DKJlUP6XSNxIDl90uu8gS9VpZeDMzxT-9OJVhZEo_5u7IF-ORyBGLfBxxlBKg0MCOcvBCx6zgRSd83SwMZ41R2j_oEzTY8we1YDFyy_uVyqi45JwtIgJwdYSxFGwZwHYYQLEih1lADBZx0g90YVIByMGBOJNgPnGVCpC6ZfZxEKtISiU6KTHJQE1xB5_gTk1bXo8egTmu2FKQ7ssDcDbcPSsXBt7k1vHUGKwQC2E/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"3 Al Bahr Al Aazam, st, Al Giza, Giza Governorate 12519, Egypt",4.3,17848,29.9973428,31.2147895,https://maps.google.com/?cid=388860098071409682&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CAI,Cairo,Egypt,Talaat Harb Square,historical_landmark,"Major traffic intersection with a statue of a national icon, surrounded by shops & cafes.","historical_landmark,tourist_attraction,historical_place,point_of_interest,establishment","October,November,December,January,February,March,April",https://places.googleapis.com/v1/places/ChIJk6gyRsdAWBQRVWMNyJZlDs4/photos/AU_ZVEHo3XmuvZVNOnZ4EJRsg_cFUyo3OUL3yDZbrT99V2zSrOPSFmgeB32OkUpIrU4NH_WeNyYkQfv7yce8mJprT1E6BiN1TbHRcR4T6OJbsR6Z8QknlNDajdQDAXdpiWd2ePrZLj6I8bEQ61JIFKC0Sfwgtf6Tgc-58Sv25CNaKeD7Pz9IKdKC6zLOK7dJedXFCxTRZA_6hvGjgtvFgtzFKZJyF5vxWwktIozYnBy_l4EQ8HX7vWPKfZ0sguTOVQ8RYGFeHDRGtiPmKC5KbqcrMc0PG_2nDD9J8-WFWslDpll-2vuFEZqLNFtkVu2b8-ZRgUGwoDd-bo9o_rzDLDCGElGaxotaNdqWUIRS2FEFtuk-gfklshRAw4RsZ8ZGmf5nSyybjLlpmUjv__Wh5gmuMmd86PpYmEkt3BSelQItN22ty4g8kvvhbpHlxBN61Q/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"Talaat Harb, Bab Al Louq, Qasr El Nil, Cairo Governorate 4272102, Egypt",4.5,22538,30.0475897,31.238530699999995,https://maps.google.com/?cid=14847916719762924373&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CAI,Cairo,Egypt,Abdeen Palace Museum,history_museum,"Ornate former palace with 500 rooms, home to museums containing silver, weapons & royal artifacts.","history_museum,tourist_attraction,museum,point_of_interest,establishment","October,November,December,January,February,March,April",https://places.googleapis.com/v1/places/ChIJF_ZR9bpAWBQR_WeDJloU-7o/photos/AU_ZVEHPIiAjCrInYEbZk03Lc5Am1UzGEYZQZnWQR3evzM0xPYCrl-kEZHJvheaNoeSw_9lm7sZfp-CIdBh3Lcd2ZBv2PhBrVL1DE_E_dNMqZEde2OvKHyFsKmIGEQqRQX8c1uRJsubIMicT8eXfE-CxUkK9T8ArRVqZf6WFQ30Vwwq8KklyuqqiolGjWIRpvbdLac9hQbFRgyippfhhqcxNsEtYYf7ehvF2S-78pElhkeoO6zkedgh5x_owE6mJZI1PPWfxJ8aCOsl0_R_w7mlnDZsNe2zaJWeZr35zTCdOZZKdaTZXW56tpFJ-z7ySrVA52R2RdvxGZY96bU4MIVkf7RA2yvZW0vEOXm8OYMLubvr6lusdtUP-C5Pir3Iwp8NTxzg54AuHR3XldvR4cxdZPc6TZUB43C1QqZpCbItx-EhPAEU/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"26VW+7VP شارع جمعه، El-Gomhoreya Square, Rahbet Abdin, Abdeen, Cairo Governorate 4281035, Egypt",4.6,13619,30.0432125,31.247203100000004,https://maps.google.com/?cid=13473385087634728957&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CAI,Cairo,Egypt,El- Tahrir Square,historical_landmark,,"historical_landmark,landmark,historical_place,park,point_of_interest,establishment","October,November,December,January,February,March,April",https://places.googleapis.com/v1/places/ChIJRdU_qEVBWBQROv6QsN4mMg8/photos/AU_ZVEGnx-D3aJReWnuyw-AMJu69F4R2F15qz5Rr8Ztdk2IIp8Gw0ZyWeWnm7hsVbIRZvWefllEaVC9E6L4C_VSQ-Nkbzx3zH7AezvOYeKekNf8oDTbjci1pUE4akQQaNt7vUjIh7pvrZkO2rbO3zUamxrIZreUgxncokV7AKpUrm0GvPzf6wZslBWPDzT7TdMV_Pawx1yOuU0NWkxuTnZFs_g2qPqHNsd5hnr55mvFBdc6yoTk7q9jXIdj288n57Dl8fv4UlgedV0YhSWi4vEleSFGHNw2WDwx2lfs242EJUJlfuA0EKFirCZxMeEjKTrV7YERdP9aQ3BCGnx-2GvpbcY4UrGRNj2gjRVxgrKkSiqxt5J06xAftbtwKr2Rfwwxp_nVxiBFpnO7Gj5ZWEVGzjWRe3AbsdOXZKQMFg0ApxvUajsZ16BYMlpy-bDM35JmD/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"El-Tahrir Square, محطة السادات، Qasr El Nil, Cairo Governorate 11512, Egypt",4.6,5184,30.044428299999996,31.235763700000003,https://maps.google.com/?cid=1094980397291339322&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CPT,Cape Town,South Africa,Elephant's Eye Cave,tourist_attraction,,"tourist_attraction,hiking_area,sports_activity_location,point_of_interest,establishment","November,December,January,February,March",https://places.googleapis.com/v1/places/ChIJy7LVLI5pzB0R1nPWvWfhTf4/photos/AU_ZVEGH6mNBwQx63UBWQh6aL4BCbpctiwpfwiMV_BSP-xnSqww_rgTQzQ6jMhNfj0eMLxA_KkjjKPv_lFwI_j7PmbO-JssxsqXx-_LFQvz3OYwA0z4GsFoPV-HLIj5NINaacQmfdsAQx19YppZ29IKn9mh28bFZyTbrYhWmX2aunfsTWaZxbJn1CnXFECwq5eBapqIuDNw4QjMKrkQp_h9IJyVf6Dn1kQbf4ccZDVvPTLDznmKkKfJtXY9eovPy3uuS-jGd8ZT6E6expKIlIyJ0e24aVGZ7A8wFQYn2iX_POc0BLDtoiU5HZCxCZBUfHzFlHucTEvcFr5ATw0_3ZRBeYpxrx4m84Z8chJP2uGHkAE_G6bDeHvVJKXPhf4vXmH4W5Kk8pVHYP8xOqhAi0GXDjmRS-30GQ2YkZAjwH5vY0KZyOODh/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"Cape Town, South Africa",4.7,488,-34.0602904,18.394980999999998,https://maps.google.com/?cid=18324550294523245526&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CPT,Cape Town,South Africa,Iziko Bo-Kaap Museum,museum,Exhibits highlighting the lifestyle & cultural contributions of 19th-century Muslims.,"museum,tourist_attraction,point_of_interest,establishment","November,December,January,February,March",https://places.googleapis.com/v1/places/ChIJjSQp42VnzB0R6WYFH3MPXjk/photos/AU_ZVEFqFFXuUv5M2i2kO3PSnTqAUiSYSVoL-Vd_ddJRLnGqP5AtjA02ZGEE5Vxj1za3ph-C1Vco0BMkzXbhcEP3PaZ6Yk5e5F3_7fMA7RhUnTlbTbqAPK20Aqnvb5g-0OAxlKNVDlokG52bl4NTx9VG5gW6Kdh1bYnm1GIQdl2Qq1l9A5zLyYqpcVj-yTA3ekaSd92DomZSIsqrU_X_fga2YLmY4uz8uOtdWmsGUPCgfJtPhoY18-KiomhFqmSCzQMoABqCuJ2GjToe5FsnOqjAZG77rK1EvkMvWQnFEb5_ztxJtlJpXLc0TVZtmYEtApApyRv4Szm70OAhWct0ikMojlvqxc6MKj-eTaL5UaNxNSVrs7lw7RQ4Zy2U4oVLv_XhYA23b4sDhliAPRo6Zb-fIO3iqSCTnp9ujLjfXqkgeHpefjUXahDocrMybPGc3UAX/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"71 Wale St, Schotsche Kloof, Cape Town, 8001, South Africa",4.3,6399,-33.9215332,18.4149866,https://maps.google.com/?cid=4133758495088797417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CPT,Cape Town,South Africa,The Cape Wheel,ferris_wheel,"40-meter observation wheel featuring 30 air-conditioned, enclosed cabins for sweeping views.","ferris_wheel,tourist_attraction,point_of_interest,establishment","November,December,January,February,March",https://places.googleapis.com/v1/places/ChIJeWUZ4F1nzB0RFcD_RkR-5Uw/photos/AU_ZVEHI3ucazWztrlPvUCbe7CNpF2gNMdbx53dlCUnOh3HSzkrNJ3D0-PEKbjQ6pJ4ufs3kBGtheLil1Yhtp2crHpbU-2tWb4c1KXOnPjqVSyB5VwTfyXn4niiX3zJRNNvGE-JH_zqg0g5NliMh1yfp6lLK6TYgj2JCvn269273CG3snrinfB4mFqIrb07Bh0pSxF8zb463BhTXBiyqzPxSNqfVduwzawnuz5fRAYVBAjbepZf3Fm_gKVbuku6yy5-M1xQJ6Q1HCsazjmxean35tCT7nKuXYKyqkk0XhHpzkqThhig6t2tMy80NOfAPBd2hXtrJtEsfkhv_Rh7ATSm1vfi6-0UBrFsNVqdUuo5JyZCcs2z5Hy2SHTNovHWSOx7t8k2_Fa5-RApNpKK8wEtBSH8u1Fw1qaCOxn9isuzJ6ss_OQ/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"The Lawns, Breakwater Blvd, Victoria & Alfred Waterfront, Cape Town, 8001, South Africa",4.5,10506,-33.9026183,18.4193928,https://maps.google.com/?cid=5540973748263305237&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CPT,Cape Town,South Africa,Tunnel Tour Goodhope Adventures,tourist_attraction,,"tourist_attraction,point_of_interest,establishment","November,December,January,February,March",https://places.googleapis.com/v1/places/ChIJy9ecW31nzB0R7NlX6jn0oe4/photos/AU_ZVEFEr4xglXUy7zfmGNsdb8Js2FJL1m-Ooi0NnkjJToJq7FxY57yJJ0RFWmvi2oeQx8Yl37CwleqtbmdUHPssUjz5PkPiFOuIweKsSC2nVrE5PDMOSk6kM9Bu06Bu2G2SxYcfAK29a1V_dWSkQeLyc3MYLiCS8ncGckHvh7IWkNCXup2r8d5yYrXOhYn43ARYXMqlMl_1ZSDKHBt42KTIABIRa9QW1hVEMr92Sx3Utjy45E_0x3ZGkOYHeAjMx9WyIrMxjf2g2aKZrxNFN7m5TY7cCzPitRpIMFE_-fKbbHIF0PJ_3jleLaiJzDMiBYkYhDZr6oyNYrRKXVmx_bPUK6x-VL-gBYn183gYoiqzAODxKHpsmnil1SXxFLI3F0ETUsM8Q3FQ9PDwfjTaYelo_N29Gv-Goll6OBYCl3EIjcTC6PUa/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"Darling St, Foreshore, Cape Town, 8001, South Africa",4.3,53,-33.9266387,18.4270602,https://maps.google.com/?cid=17195293381859203564&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CPT,Cape Town,South Africa,Zeitz Museum of Contemporary Art Africa,art_museum,Innovative exhibits & installations by African artists showcased in a redesigned grain silo.,"art_museum,tourist_attraction,museum,point_of_interest,establishment","November,December,January,February,March",https://places.googleapis.com/v1/places/ChIJ3dD0bFlnzB0RGBEddr2FeY8/photos/AU_ZVEF3B7t9YHCBo-Xn0pCf7adzBWftnGZmYsMRkngL7bsqP30hCOYXinSTf2Emk9ZR6xh_Cr1n9jGGhTajIAhXr75IEbYztDLEW-1JWJmnQcSG1rlIbx7GoX_KKKoVqxIaMWnmJ7e46sTV87Io7CDOkSOeCdZkUCUqdgseJ5n_27Wvb-Lf8B6w7Q_jAs6G6GMIJwqbOfQ8SA7itRCfN9fshVYuXEOuvJAwOcFnufZKjqV56ijaMVHE4zgnL2vJynV_YalWZwQyD6HTUHs_JfU0MAYBR2pu3iyMieiKkbM2LqfHms2wf1UAJnUHAQWqlUDqibwHpAOr3TWE9fPCVxhHAC_6lwuuGWylAUd3GWbSL_D5ztowvC8KmB_sHDUuOew0bsqJZb7UkOuEBnkef7g6km5AUvMaOR01hmXER0dbWzJr-dq5/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"S Arm Rd, Victoria & Alfred Waterfront, Cape Town, 8001, South Africa",4.4,5461,-33.908411799999996,18.4226404,https://maps.google.com/?cid=10338441468382613784&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CPT,Cape Town,South Africa,Kloof Corner,tourist_attraction,,"tourist_attraction,hiking_area,sports_activity_location,point_of_interest,establishment","November,December,January,February,March",https://places.googleapis.com/v1/places/ChIJh3bwdqNnzB0RpBDzZyjRCqA/photos/AU_ZVEE0WzBBHsOPtohZ8YQme6kfcNooEzn0iuHttFzcSFtCVBJBufpgT1ocMAP3FrPM-FczV0EaG9fJxoIrfKiTwYyaYykb342WSotngS53BJ5N06u-5N2JSaAb0EVwFqklWbagb9XhjAkJ11-HueQxphNxLOvcPfgAJrtXlWnjebXH8zJdCxxrcYjWFhfckb8DFAzwpLXGDCbPPzlFTMx1AQARljuArbLhhk7rq5HbbsH2hupgi0o-4MUa89fkrx6uLs3H2Q6iHINwtjAz6AxVVqDtjqD6GKyHZE1puiSYDLi771ajd2mqKBmAjajHJLAhLi_U_H05AkwPgDCUBol9AmXB9yRQK9mUoyTkzk-O-FsRZDKX8FZn9Zs0ftteBI0blohErwLJqk2XkxBof-J5G3U9YiTgY-_w0Gj22J3qQK0eZQ/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"Contour Path, Table Mountain (Nature Reserve), Cape Town, South Africa",4.9,598,-33.9490666,18.3989074,https://maps.google.com/?cid=11532259767308456100&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CPT,Cape Town,South Africa,V&A Waterfront,shopping_mall,"Vast complex of homes, businesses, restaurants,  shops & an art museum on a historic working harbor.","shopping_mall,art_gallery,cultural_landmark,tourist_attraction,point_of_interest,establishment","November,December,January,February,March",https://places.googleapis.com/v1/places/ChIJpUSVz1BnzB0RgEe7eAWGwx0/photos/AU_ZVEGexQMlmoavaUelypemNsvbmRQy4JCukWxKbOTTfTmdqhPJND7MoCHRFWStcndbHHAIGMA1rAWq9k0hVe7-1ycnqB0g5DX0J8VO1b3J98h9lcnSwWsP7TJzz5bvH4R9QJ1gh3VIKG-XAABZqYETf5Z6QmSqcvaCKl7OWvLPs_2t5YexVI250G3h3CZD6rSqx7dCWtITwrrq92wbjnvq1GpiHv7E4Ygxg2YEvQ7uftqnp7dbht7PButwIuhIESWw7r2nrvbPhwjWyq0JRo7s5u8iPvL24Xt_6DjXWefZTI5iu_f2yY2RQPA8luoN4rUYAUz_T4I_Oc8HIiKDMjpZao4sKDKTzRFY8FLW6-eyQ1svZMuVambf28AlbcEY6X0aUA3slEZx5jMwQP1by5D-XOFic1DSfUytHxTy4pAC-aHbc9xz7mBXenrvsD_3Rg/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"Cape Town, 8001, South Africa",4.6,108620,-33.907991599999995,18.420161999999998,https://maps.google.com/?cid=2144705205616985984&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CPT,Cape Town,South Africa,Two Oceans Aquarium,aquarium,Modern indoor aquarium & conservation center offering close encounters with sharks & penguins.,"aquarium,tourist_attraction,point_of_interest,establishment","November,December,January,February,March",https://places.googleapis.com/v1/places/ChIJfeaqwlpnzB0Rl2i0iRvp6SI/photos/AU_ZVEGSl8fqwf-OhFVVz8tf_qVTj2Zu7NS98EMa3Y3bEVrN9pR5ITu1YpTfzIOU4PuTDxX_aLv79N86oi7jMziefNtKnoXFsLrPDTXkXH8G9cIHBavidgiGfYzp0biUyrnY_myOa6F4GNJZdWCuhn2bQOUZDmG4zOOqbA7F9no9iDiH7tRfLbAol4_sVEHrlW0eMdTP1WRdEj-wAd0YDaqY3Br08ChnSsvet3kiL1yLStrYltQ-YHk1Hxj6gP50c32JvQ-rx-x77k6ckDTv63q2tIStJ5ZwvD8c3LzZyjPVmg3hGdav0tpnfHfZiHsbZ9Vtk7CdrpsKzO_RA5s5wpReqnUiRlmuCnBwGHTRZpR24XhmuVVyYkcQOGuKBwfLS5uLFFhrvsDYfx-DL-TJ7dTKBh3QCSMEX5CMtEsFeLUrYw0YMqQr/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"Dock Rd, Victoria & Alfred Waterfront, Cape Town, 8002, South Africa",4.6,24559,-33.908031699999995,18.4176607,https://maps.google.com/?cid=2515798171346823319&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CPT,Cape Town,South Africa,Intaka Island,nature_preserve,,"nature_preserve,tourist_attraction,park,point_of_interest,establishment","November,December,January,February,March",https://places.googleapis.com/v1/places/ChIJA5rgAAVczB0RxY9hxxv-SWg/photos/AU_ZVEHr_46pwGYg_k4zOK_3tJtg39KFvVkjdpklC98SDbaNqOQpL0AKabj5LLpHaUak0ep5e8aXQdGuCB4F1g0C431Xcq5rxR4iqxfh6mtFITO4lLWN8iC4PbtxuC1kuL9r60PzBzekq9JpI6dOTqvHSKTJmaia3tqXNuJqFDE1k0X-2lrFOOSmX8GnbAMrQjUtNarPeSSe4JLijgiig9ke_afewBe2gZ3ThhmTU_ZBqfX8lcjSx6t_-0D-wWKYVJLIO7sAJQcPlqwKJe0O2bugjWw8HrNJ25J-rSojIxZ1YBUsjZjNuOuNvy71Y_sAu1-UMQaQ7Hq5864mEl2VHpQcADUZsanWo2hBh4AGxqX038gooZT5fPgXSjoQj5R21r5-jZdwfmfRT08zC7JaakMqARfTgjpJ5Kvx8jojGGq29QJvsLQc/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"Grand Central Precintp, 2 Park Ln, Century City, Cape Town, 7441, South Africa",4.5,1850,-33.888283,18.513561,https://maps.google.com/?cid=7514816848507015109&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CPT,Cape Town,South Africa,Deer Park,park,Tree-lined trails & views of Cape Town attract visitors to this hilly hiking destination.,"park,tourist_attraction,point_of_interest,establishment","November,December,January,February,March",https://places.googleapis.com/v1/places/ChIJn8X174VnzB0Rhl0zJMuaLXY/photos/AU_ZVEEik5xypNqfQ1PLSx6sibcRipaWhTN6lBeh955jf3oEheaRYKc4yXKFRnKWQqFlo_0SNSYO7mcg-ZYRvsgb6qGwwEV59HKiVuh1Ml3OUSiKfcEEk5kCPHKWNKJDF81L3JNn2svrhvjku9Ax1niWIaAJtclNoIK1Mx4BvGndl6pZvMmAmeQUb3_q0we-4GS5vton9txz6NZ0b7FGa7tJkGPxX-kipKRgTMsJBv9dsoAPf7nH5Gu03nFUwNxdRgALThHIW2YSX_RAp6ejjgtI5FGybNRErPyP6_ARC7hxPTVT6yq3ZO9lUoeo20ZrDDA-Ct2UprOnSiEsciA3kV81AHH6MzudpvKb2V5Xwm72gasA3gJOBE1K3q_ve2C1jk6AGcOjYEK36InoIim5GmYMX1DvB6rUImbpUvEBRMenEnWhBA/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"Deerpark Dr W, Vredehoek, Cape Town, 8001, South Africa",4.7,931,-33.9474216,18.42092,https://maps.google.com/?cid=8515632667703860614&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
